text,category,source,cleaned_text
“We knew the kind of person we were giving leadership to in Ovia North-East as well as knowing he was going to work in line with the vision of this administration.,Politics & Power,https://thesun.ng/okpebholo-ll-prioritise-security-workers-welfare-edo-dg-idahosa/,knew kind person giving leadership ovia northeast well knowing going work line vision administration
"“We were certain he was going to give good leadership. We are seeing the dividends of democracy in Ovia North-East,” the deputy governor stated, adding that Omoruyi did not only make him proud, but had also not failed his people as the son of the soil.",Politics & Power,https://thesun.ng/okpebholo-ll-prioritise-security-workers-welfare-edo-dg-idahosa/,certain going give good leadership seeing dividends democracy ovia northeast deputy governor stated adding omoruyi make proud also failed people son soil
He said the council hall would be beneficial to the council workers’ welfare just like the staff bus while the security vehicles would further boost security in the area,Politics & Power,https://thesun.ng/okpebholo-ll-prioritise-security-workers-welfare-edo-dg-idahosa/,said council hall would beneficial council workers welfare like staff bus security vehicles would boost security area
"In his address, the Chairman of the Council, Omoruyi, commended Okpebholo for giving him the free hand to carry out his official duties, which has culminated in the inauguration of these projects.",Politics & Power,https://thesun.ng/okpebholo-ll-prioritise-security-workers-welfare-edo-dg-idahosa/,address chairman council omoruyi commended okpebholo giving free hand carry official duties culminated inauguration projects
"On his part, Comrade Igbinoba Omoregbe Chairman, Nigerian Union of Local Government Employees (NULGE), also praised Governor Okpebholo and his deputy for providing the conducive atmosphere that was already yielding dividends of democracy for the people.",Politics & Power,https://thesun.ng/okpebholo-ll-prioritise-security-workers-welfare-edo-dg-idahosa/,part comrade igbinoba omoregbe chairman nigerian union local government employees nulge also praised governor okpebholo deputy providing conducive atmosphere already yielding dividends democracy people
"Former Anambra State Governor Peter Obi has said he has no issues with President Bola Tinubu, adding that his fight is against bad governance.",Politics & Power,https://thesun.ng/my-fight-isnt-with-tinubu-im-fighting-bad-governance-obi/,former anambra state governor peter obi said issues president bola tinubu adding fight bad governance
"Obi, who spoke during a public engagement following his return to the country after he visited the Vatican, added that his fight is against hunger, poverty, out-of-school children, and lack of access to health services.",Politics & Power,https://thesun.ng/my-fight-isnt-with-tinubu-im-fighting-bad-governance-obi/,obi spoke public engagement following return country visited vatican added fight hunger poverty outofschool children lack access health services
"In his response to reactions over a picture taken with Tinubu in Rome, Obi stated, “I and the president are not fighting. I’m not fighting anybody.",Politics & Power,https://thesun.ng/my-fight-isnt-with-tinubu-im-fighting-bad-governance-obi/,response reactions picture taken tinubu rome obi stated president fighting im fighting anybody
"“My fight is against bad governance, against hunger, against poverty, against out-of-school children, against people not having health services.",Politics & Power,https://thesun.ng/my-fight-isnt-with-tinubu-im-fighting-bad-governance-obi/,fight bad governance hunger poverty outofschool children people health services
"“This country has less than 10 per cent health insurance. It should be 100 per cent,” Obi said.",Politics & Power,https://thesun.ng/my-fight-isnt-with-tinubu-im-fighting-bad-governance-obi/,country less 10 per cent health insurance 100 per cent obi said
"Broaching the subject of education, he noted that the payment of teachers is the responsibility of the government, in accordance with the Universal Basic Education policy.",Politics & Power,https://thesun.ng/my-fight-isnt-with-tinubu-im-fighting-bad-governance-obi/,broaching subject education noted payment teachers responsibility government accordance universal basic education policy
“These teachers teaching here should be paid by the government because it’s universal basic education.,Politics & Power,https://thesun.ng/my-fight-isnt-with-tinubu-im-fighting-bad-governance-obi/,teachers teaching paid government universal basic education
“The law says here that our children should go to school free. So what my Lord is doing is helping the government. The government should help him.”,Politics & Power,https://thesun.ng/my-fight-isnt-with-tinubu-im-fighting-bad-governance-obi/,law says children go school free lord helping government government help
"A former chairman of the People’s Democratic Party (PDP) in Katsina State, Hon. Salisu Yusuf Majigiri, has formally joined the All Progressives Congress (APC).",Politics & Power,https://thesun.ng/ex-katsina-pdp-chairman-formally-joins-apc-picks-membership-card/,former chairman peoples democratic party pdp katsina state hon salisu yusuf majigiri formally joined progressives congress apc
"Majigiri, currently representing Mashi/Dutsi Federal Constituency at the National Assembly had earlier notified the leadership of the House of Representatives of his intention to quit the PDP for the APC.",Politics & Power,https://thesun.ng/ex-katsina-pdp-chairman-formally-joins-apc-picks-membership-card/,majigiri currently representing mashidutsi federal constituency national assembly earlier notified leadership house representatives intention quit pdp apc
"Speaking at a ceremony at his Majigiri ward of Mashi Local Government Area where he formally registered as a member of the APC and collected his membership certificate, Majigiri said that, “the PDP is suffering from a self-inflicted protracted leadership illness.”",Politics & Power,https://thesun.ng/ex-katsina-pdp-chairman-formally-joins-apc-picks-membership-card/,speaking ceremony majigiri ward mashi local government area formally registered member apc collected membership certificate majigiri said pdp suffering selfinflicted protracted leadership illness
"Moreover, he alleged that the PDP in Katsina State is enmeshed in “irreconcilable differences” and lacking coherent leadership orchestrated by some “self-fish individuals” within the party.",Politics & Power,https://thesun.ng/ex-katsina-pdp-chairman-formally-joins-apc-picks-membership-card/,moreover alleged pdp katsina state enmeshed irreconcilable differences lacking coherent leadership orchestrated selffish individuals within party
"According to him, “PDP is suffering from protracted leadership illness both at national and state levels since after the 2023 presidential primary of the party. So, if there is no leadership, what can you do for your people?",Politics & Power,https://thesun.ng/ex-katsina-pdp-chairman-formally-joins-apc-picks-membership-card/,according pdp suffering protracted leadership illness national state levels since 2023 presidential primary party leadership people
"“It’s important to put the interest of our people first, not our individual and personal interests. “We need development, progress and better wellbeing of our people. So, it is better for me to join a party that is focused with direction and united.",Politics & Power,https://thesun.ng/ex-katsina-pdp-chairman-formally-joins-apc-picks-membership-card/,important put interest people first individual personal interests need development progress better wellbeing people better join party focused direction united
"“The APC is not in court but look at our opposition parties, most of them are in court. So, to ensure better leadership for my people, it is better for me to join the APC so that I can give my contribution to the development of my constituency, Katsina state and Nigeria in general.”",Politics & Power,https://thesun.ng/ex-katsina-pdp-chairman-formally-joins-apc-picks-membership-card/,apc court look opposition parties court ensure better leadership people better join apc give contribution development constituency katsina state nigeria general
"Also speaking at the ceremony, the Katsina State APC Vice Chairman, Bala Abu-Musawa, said that Majigiri had contributed enormously to the development and sustainability of the political landscape of the state.",Politics & Power,https://thesun.ng/ex-katsina-pdp-chairman-formally-joins-apc-picks-membership-card/,also speaking ceremony katsina state apc vice chairman bala abumusawa said majigiri contributed enormously development sustainability political landscape state
"The National Coordinator of Disciples of Jagaban (DOJ), a 2023 supporter group, Comrade Abdulhakeem Adegoke Alawuje has described those politicians forming coalitions with the intent to unseat President Bola Tinubu in the 2027 election as political amateurs.",Politics & Power,https://thesun.ng/coalitions-only-tinubu-knows-the-road-to-2027-elections-alawuje-doj/,national coordinator disciples jagaban doj 2023 supporter group comrade abdulhakeem adegoke alawuje described politicians forming coalitions intent unseat president bola tinubu 2027 election political amateurs
"Alawuje said as long as preparation for the 2027 presidential election is concerned, only President Tinubu knows the way to the destination, stressing that many will miss the road and crash.",Politics & Power,https://thesun.ng/coalitions-only-tinubu-knows-the-road-to-2027-elections-alawuje-doj/,alawuje said long preparation 2027 presidential election concerned president tinubu knows way destination stressing many miss road crash
The DOJ Coordinator spoke at a function on 2027 general elections organised in Zaria by the supporters of Tinubu.,Politics & Power,https://thesun.ng/coalitions-only-tinubu-knows-the-road-to-2027-elections-alawuje-doj/,doj coordinator spoke function 2027 general elections organised zaria supporters tinubu
"“Today, we witness a theatre of confusion. A group of political amateurs—yes, learners—now parade themselves as alternatives to tested leadership. They are forming coalitions in haste, not in purpose. They hold the steering wheel of political ambition, but they do not yet know the road.",Politics & Power,https://thesun.ng/coalitions-only-tinubu-knows-the-road-to-2027-elections-alawuje-doj/,today witness theatre confusion group political amateursyes learnersnow parade alternatives tested leadership forming coalitions haste purpose hold steering wheel political ambition yet know road
"“Let me be blunt: by 2027, these learners will crash into the realities of political depth and strategy. Because politics, my friends, is not about noise—it is about knowing the terrain, understanding the people, and building enduring legacies.",Politics & Power,https://thesun.ng/coalitions-only-tinubu-knows-the-road-to-2027-elections-alawuje-doj/,let blunt 2027 learners crash realities political depth strategy politics friends noiseit knowing terrain understanding people building enduring legacies
"“To those shouting about coalitions, I say this—understand that a coalition without ideology is like a ship without a compass. It will drift, and eventually sink. A coalition formed on desperation and ambition cannot stand against a legacy built on vision and sacrifice.",Politics & Power,https://thesun.ng/coalitions-only-tinubu-knows-the-road-to-2027-elections-alawuje-doj/,shouting coalitions say thisunderstand coalition without ideology like ship without compass drift eventually sink coalition formed desperation ambition cannot stand legacy built vision sacrifice
"“Tell your supporters the truth. Deep down, you know—as we all do—that there is no force today capable of halting the forward march of Asiwaju Bola Ahmed Tinubu. Not in 2027. Not when the foundation he laid is only now beginning to bear fruit.",Politics & Power,https://thesun.ng/coalitions-only-tinubu-knows-the-road-to-2027-elections-alawuje-doj/,tell supporters truth deep knowas dothat force today capable halting forward march asiwaju bola ahmed tinubu 2027 foundation laid beginning bear fruit
"“Some of you were once in his corner. You learned from him, grew under his shadow, and benefited from his wisdom. But now, chasing relevance, you abandon legacy for fleeting limelight. I understand—it is not a crime to seek political survival. But let us not confuse survival with strength.",Politics & Power,https://thesun.ng/coalitions-only-tinubu-knows-the-road-to-2027-elections-alawuje-doj/,corner learned grew shadow benefited wisdom chasing relevance abandon legacy fleeting limelight understandit crime seek political survival let us confuse survival strength
“I say it boldly: no obstacle built against the elephant can stop it from entering the river—unless it is ready to be swept away by the tide.,Politics & Power,https://thesun.ng/coalitions-only-tinubu-knows-the-road-to-2027-elections-alawuje-doj/,say boldly obstacle built elephant stop entering riverunless ready swept away tide
"“Stop bombarding the people with empty declarations. Stop disturbing our democracy with ambitions that lack roots. God, in His divine wisdom, made the ant small and wingless—for a reason. If ants had wings, we would not rest! Some of you are trying to grow wings you were never designed to carry.",Politics & Power,https://thesun.ng/coalitions-only-tinubu-knows-the-road-to-2027-elections-alawuje-doj/,stop bombarding people empty declarations stop disturbing democracy ambitions lack roots god divine wisdom made ant small winglessfor reason ants wings would rest trying grow wings never designed carry
"“Asiwaju Bola Ahmed Tinubu is not merely a man—he is a political institution. He is the father of a new political generation, a bridge across ethnic divides, a symbol of inclusive leadership. Even his critics are, in one way or another, products of his political mentorship.",Politics & Power,https://thesun.ng/coalitions-only-tinubu-knows-the-road-to-2027-elections-alawuje-doj/,asiwaju bola ahmed tinubu merely manhe political institution father new political generation bridge across ethnic divides symbol inclusive leadership even critics one way another products political mentorship
"“So let me declare this without hesitation: in 2027, we are not just defending a presidency—we are defending a vision, a mission, and a movement that was born long before 2023 and will thrive long after.",Politics & Power,https://thesun.ng/coalitions-only-tinubu-knows-the-road-to-2027-elections-alawuje-doj/,let declare without hesitation 2027 defending presidencywe defending vision mission movement born long 2023 thrive long
"“Let the learners continue their lessons. Let the pretenders keep performing. But when the real moment comes—when the people must decide—they will speak with one voice, and that voice will echo through every ballot box: Tinubu continues,” Alawuje said.",Politics & Power,https://thesun.ng/coalitions-only-tinubu-knows-the-road-to-2027-elections-alawuje-doj/,let learners continue lessons let pretenders keep performing real moment comeswhen people must decidethey speak one voice voice echo every ballot box tinubu continues alawuje said
Crisis has engulfed the Social Democratic Party (SDP) over the formation of its National Working Committee (NWC).,Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,crisis engulfed social democratic party sdp formation national working committee nwc
"SDP National Publicity Secretary, Rufus Aiyenigba, had claimed that party had appointed Senator Ugochukwu Uba, Deputy National Chairman, South, Dr. Sadiq Umar Abubakar, Deputy National Chairman North and Mr. Hussaini Ado Bello, National Financial Secretary, into the NWC.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,sdp national publicity secretary rufus aiyenigba claimed party appointed senator ugochukwu uba deputy national chairman south dr sadiq umar abubakar deputy national chairman north mr hussaini ado bello national financial secretary nwc
"But SDP National Chairman, Shehu Gabam, at a press briefing yesterday in Abuja, dispelled the story, stating that no new appointment was made into SDP’s NWC).",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,sdp national chairman shehu gabam press briefing yesterday abuja dispelled story stating new appointment made sdps nwc
"Represented by the SDP Deputy National Secretary, Muhammad Biu he said: “The attention of the National Leadership of the Social Democratic Party (SDP) has been drawn to a number of misleading media reports claiming that three new appointments have been made into the party’s National Working Committee (NWC).",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,represented sdp deputy national secretary muhammad biu said attention national leadership social democratic party sdp drawn number misleading media reports claiming three new appointments made partys national working committee nwc
"“The positions in question are Deputy National Chairman (North), Deputy National Chairman (South), and National Financial Secretary.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,positions question deputy national chairman north deputy national chairman south national financial secretary
"“These reports, attributed to the SDP National Publicity Secretary, Araba Rufus Aiyenigba, allege that Senator Ugochukwu Uba, Dr. Sadiq Umar Abubakar, and Mr. Hussaini Ado Bello have been appointed to the aforementioned roles respectively.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,reports attributed sdp national publicity secretary araba rufus aiyenigba allege senator ugochukwu uba dr sadiq umar abubakar mr hussaini ado bello appointed aforementioned roles respectively
"“We wish to categorically state that no such appointments have been made, and the press release in circulation is false, unauthorized, and does not reflect the decisions or procedures of the SDP National Working Committee.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,wish categorically state appointments made press release circulation false unauthorized reflect decisions procedures sdp national working committee
"“For the avoidance of doubt, the SDP NWC has not convened any constitutional session or meeting to fill vacant positions within the committee as reported.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,avoidance doubt sdp nwc convened constitutional session meeting fill vacant positions within committee reported
"“The National Executive remains committed to due process, internal democracy, and the inclusive participation of stakeholders from all geopolitical zones in any future restructuring efforts.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,national executive remains committed due process internal democracy inclusive participation stakeholders geopolitical zones future restructuring efforts
"“As the 2027 general elections approach, we are not unaware of the calculated attempts by certain individuals and political rivals to sow discord and weaken the only credible opposition party left standing in Nigeria.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,2027 general elections approach unaware calculated attempts certain individuals political rivals sow discord weaken credible opposition party left standing nigeria
"“Let it be known: SDP is focused, united, and determined to rescue Nigeria through purposeful leadership and grassroots empowerment.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,let known sdp focused united determined rescue nigeria purposeful leadership grassroots empowerment
"“If and when the time comes to strengthen the NWC or other critical party structures, such moves will be strategic, consultative, and transparent, with all zones and relevant organs of the party carried along.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,time comes strengthen nwc critical party structures moves strategic consultative transparent zones relevant organs party carried along
"“The SDP national leadership is mindful of the anxiety and confusion these misleading publications may have caused amongst our members, supporters, and the Nigerian public many of whom see SDP as the vehicle of hope and national redemption come 2027.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,sdp national leadership mindful anxiety confusion misleading publications may caused amongst members supporters nigerian public many see sdp vehicle hope national redemption come 2027
"“We urge all Nigerians to disregard the unauthorized reports and remain confident in the integrity and cohesion of the SDP leadership. The alleged meeting of Thursday, May 15, 2025, cited in the reports, did not authorize any appointments, and no resolution of such nature was adopted.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,urge nigerians disregard unauthorized reports remain confident integrity cohesion sdp leadership alleged meeting thursday may 15 2025 cited reports authorize appointments resolution nature adopted
"“As we build toward 2027, we call on all members to return to the grassroots sensitizing and mobilizing support across polling units, especially in some states where our electoral visibility must be significantly improved.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,build toward 2027 call members return grassroots sensitizing mobilizing support across polling units especially states electoral visibility must significantly improved
"“Finally, we remind our members that the SDP is not a personal project but a national platform, driven by the ideals of inclusion, transparency, and service. We remain resolute in our mission to deliver a better Nigeria for all, and we will not be distracted by the propaganda or antics of those seeking to derail our progress.”",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,finally remind members sdp personal project national platform driven ideals inclusion transparency service remain resolute mission deliver better nigeria distracted propaganda antics seeking derail progress
"Also, a Member representing Keffi/Karu/Kokona Federal constituency, Nasarawa State and Chairman of SDP caucus in the House of Representatives, Jonathan Gazah said the party would investigate the release and deal with it decisively.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation/,also member representing keffikarukokona federal constituency nasarawa state chairman sdp caucus house representatives jonathan gazah said party would investigate release deal decisively
"Labour Party (LP) caucus leader in the House of Representatives, Hon. Afam Ogene, has welcomed the Attorney General of the Federation’s recommendation to prosecute former LP National Chairman Julius Abure for alleged criminal conspiracy, perjury, and forgery.",Politics & Power,https://thesun.ng/lps-ogene-were-vindicated-as-agf-pushes-abures-fraud-prosecution/,labour party lp caucus leader house representatives hon afam ogene welcomed attorney general federations recommendation prosecute former lp national chairman julius abure alleged criminal conspiracy perjury forgery
"“The investigation report concludes that the four suspects conspired and participated in committing the alleged offences,” stated a March 7 letter from the Director of Public Prosecutions to the Inspector General of Police.",Politics & Power,https://thesun.ng/lps-ogene-were-vindicated-as-agf-pushes-abures-fraud-prosecution/,investigation report concludes four suspects conspired participated committing alleged offences stated march 7 letter director public prosecutions inspector general police
"Ogene, who has long questioned Abure’s leadership, said the decision validates his concerns about corruption within the party.",Politics & Power,https://thesun.ng/lps-ogene-were-vindicated-as-agf-pushes-abures-fraud-prosecution/,ogene long questioned abures leadership said decision validates concerns corruption within party
"The recommendation followed a petition by Ebonyi LP governorship candidate Splendour Oko Eze, who alleged Abure and others forged his signature to replace him as the 2023 candidate.",Politics & Power,https://thesun.ng/lps-ogene-were-vindicated-as-agf-pushes-abures-fraud-prosecution/,recommendation followed petition ebonyi lp governorship candidate splendour oko eze alleged abure others forged signature replace 2023 candidate
"However, Ogene criticised the police for delaying action, noting, “Some of the suspects have vehemently refused to report,” as per a 2023 police report. He urged swift prosecution to deter similar acts.",Politics & Power,https://thesun.ng/lps-ogene-were-vindicated-as-agf-pushes-abures-fraud-prosecution/,however ogene criticised police delaying action noting suspects vehemently refused report per 2023 police report urged swift prosecution deter similar acts
A youth group under the aegis of the Coalition of Nigerian Youth Leaders (CONYL) has called on political parties in the country to adopt a Christian/Muslim ticket for the 2027 presidential election.,Politics & Power,https://thesun.ng/youths-call-for-christian-muslim-ticket-in-2027-presidential-election/,youth group aegis coalition nigerian youth leaders conyl called political parties country adopt christianmuslim ticket 2027 presidential election
"President General of CONYL, Goodluck Ibem while urging the parties for the adoption expressed deep concern over the effects of the Muslim/Muslim ticket allowed in the last election pointing that Christians have continued being marginalised.",Politics & Power,https://thesun.ng/youths-call-for-christian-muslim-ticket-in-2027-presidential-election/,president general conyl goodluck ibem urging parties adoption expressed deep concern effects muslimmuslim ticket allowed last election pointing christians continued marginalised
"He said “While the decision in 2023 may have been based on political calculations, it undeniably left many Nigerians particularly Christians feeling alienated, sidelined, and underrepresented in the highest office of the land.",Politics & Power,https://thesun.ng/youths-call-for-christian-muslim-ticket-in-2027-presidential-election/,said decision 2023 may based political calculations undeniably left many nigerians particularly christians feeling alienated sidelined underrepresented highest office land
"“Nigeria is a country founded on diversity, mutual respect, and a balance of interests, and our national leadership must reflect these values.",Politics & Power,https://thesun.ng/youths-call-for-christian-muslim-ticket-in-2027-presidential-election/,nigeria country founded diversity mutual respect balance interests national leadership must reflect values
"“In a country where religion is deeply rooted in the identity of its people, balanced representation at the highest level of governance sends a strong signal of inclusion and national cohesion.",Politics & Power,https://thesun.ng/youths-call-for-christian-muslim-ticket-in-2027-presidential-election/,country religion deeply rooted identity people balanced representation highest level governance sends strong signal inclusion national cohesion
“The current religious imbalance in the executive leadership has raised genuine concerns among many Nigerians and contributed to a sense of marginalization among certain segments of the population.,Politics & Power,https://thesun.ng/youths-call-for-christian-muslim-ticket-in-2027-presidential-election/,current religious imbalance executive leadership raised genuine concerns among many nigerians contributed sense marginalization among certain segments population
"“As we move towards the 2027 general elections, CONYL strongly calls on all political parties, stakeholders, and power brokers to prioritize a balanced Muslim/Christian or Christian/Muslim presidential ticket. This is not just a political strategy it is a moral imperative rooted in the need to restore national unity, peace, and religious equity”. Ibem said.",Politics & Power,https://thesun.ng/youths-call-for-christian-muslim-ticket-in-2027-presidential-election/,move towards 2027 general elections conyl strongly calls political parties stakeholders power brokers prioritize balanced muslimchristian christianmuslim presidential ticket political strategy moral imperative rooted need restore national unity peace religious equity ibem said
"He also added “A religiously balanced ticket will foster unity and inclusion by reflecting the religious diversity of our nation. It will promote peace and interfaith harmony, especially in a time of rising tension and distrust; address the imbalance of the past, reassuring marginalized groups that they are integral to Nigeria’s future; Set a standard for equity that future generations can build upon.",Politics & Power,https://thesun.ng/youths-call-for-christian-muslim-ticket-in-2027-presidential-election/,also added religiously balanced ticket foster unity inclusion reflecting religious diversity nation promote peace interfaith harmony especially time rising tension distrust address imbalance past reassuring marginalized groups integral nigerias future set standard equity future generations build upon
"“A presidential ticket that combines both major religious faiths will address equity and fairness. Equal representation reflects the true spirit of democracy and acknowledges the diversity that defines Nigeria. It will rebuild public confidence as many Nigerians are eager to see leadership that embodies fairness, moderation, and inclusive governance.",Politics & Power,https://thesun.ng/youths-call-for-christian-muslim-ticket-in-2027-presidential-election/,presidential ticket combines major religious faiths address equity fairness equal representation reflects true spirit democracy acknowledges diversity defines nigeria rebuild public confidence many nigerians eager see leadership embodies fairness moderation inclusive governance
"“Nigerian youth are tired of politics that divide. We seek leadership that unites. As the largest voting bloc in the country, we urge political actors to heed this call and give the Nigerian people a ticket that reflects our collective identity and shared destiny.",Politics & Power,https://thesun.ng/youths-call-for-christian-muslim-ticket-in-2027-presidential-election/,nigerian youth tired politics divide seek leadership unites largest voting bloc country urge political actors heed call give nigerian people ticket reflects collective identity shared destiny
"“Nigeria’s greatness lies in its diversity. Presenting a balanced ticket will offer Nigerians a leadership that unites rather than divides,” Ibem stated.",Politics & Power,https://thesun.ng/youths-call-for-christian-muslim-ticket-in-2027-presidential-election/,nigerias greatness lies diversity presenting balanced ticket offer nigerians leadership unites rather divides ibem stated
"Ntufam Maurice Omin-Iso, a prominent PDP member in Enang Ayie clan, Calabar Municipality, has defected to the All Progressives Congress (APC) alongside his supporters.",Politics & Power,https://thesun.ng/pdp-chieftain-defects-to-apc-cites-governor-otus-development-record/,ntufam maurice ominiso prominent pdp member enang ayie clan calabar municipality defected progressives congress apc alongside supporters
Omin-Iso cited Governor Bassey Otu’s impressive track record in infrastructural development as a key reason for his decision.,Politics & Power,https://thesun.ng/pdp-chieftain-defects-to-apc-cites-governor-otus-development-record/,ominiso cited governor bassey otus impressive track record infrastructural development key reason decision
"“I saw that Governor Otu is a different politician who is doing well in infrastructural development. I discovered that APC is doing well, not only in Cross River State but in Nigeria.”",Politics & Power,https://thesun.ng/pdp-chieftain-defects-to-apc-cites-governor-otus-development-record/,saw governor otu different politician well infrastructural development discovered apc well cross river state nigeria
"Omin-Iso expressed concerns about PDP’s internal democracy and leadership, saying, “PDP is divided, and they lack formidable leadership. No decent Nigerian politician would want to be in a sinking ship.”",Politics & Power,https://thesun.ng/pdp-chieftain-defects-to-apc-cites-governor-otus-development-record/,ominiso expressed concerns pdps internal democracy leadership saying pdp divided lack formidable leadership decent nigerian politician would want sinking ship
"He praised Governor Otu’s efforts in road construction, saying, “From the highway to where I reside, he has tarred the road. Otu showed me that he can deliver the goods associated with democracy.”",Politics & Power,https://thesun.ng/pdp-chieftain-defects-to-apc-cites-governor-otus-development-record/,praised governor otus efforts road construction saying highway reside tarred road otu showed deliver goods associated democracy
"Omin-Iso denied rumors that he defected to evade persecution, stating, “I have been a progressive, and I decided to align with APC because I see they are doing well. My crossing over has nothing to do with fear of persecution.”",Politics & Power,https://thesun.ng/pdp-chieftain-defects-to-apc-cites-governor-otus-development-record/,ominiso denied rumors defected evade persecution stating progressive decided align apc see well crossing nothing fear persecution
The leadership of the Obidient Movement has debunked the rumor making the rounds that Mr. Peter Obi has accepted to be the presidential running mate to Alhaji Atiku Abubakar in a coalition to dethrone the ruling APC.,Politics & Power,https://thesun.ng/obi-not-in-coalition-running-mate-to-atiku-obidient-movement-clarifies/,leadership obidient movement debunked rumor making rounds mr peter obi accepted presidential running mate alhaji atiku abubakar coalition dethrone ruling apc
"The Obedient Movement, in a press statement on Monday issued by Nana Kazaure, Director of Strategic Communication & Media, said that it has been inundated with calls from members within and outside the country, including other members of the public, regarding a media publication claiming that Peter Obi has been offered the running mate position to Alhaji Atiku Abubakar in the new coalition being formed ahead of 2027.",Politics & Power,https://thesun.ng/obi-not-in-coalition-running-mate-to-atiku-obidient-movement-clarifies/,obedient movement press statement monday issued nana kazaure director strategic communication media said inundated calls members within outside country including members public regarding media publication claiming peter obi offered running mate position alhaji atiku abubakar new coalition formed ahead 2027
"The statement reads, “Even as we know that the publication is imaginary to the author, we are tempted not to ignore it because of the possible far-reaching misconception it will have in the public space.",Politics & Power,https://thesun.ng/obi-not-in-coalition-running-mate-to-atiku-obidient-movement-clarifies/,statement reads even know publication imaginary author tempted ignore possible farreaching misconception public space
"“While frank and cordial engagements with our partners and stakeholders towards a coalition continue amicably, the Obidient Movement would like to state emphatically that there is no truth or basis to the reports whatsoever.",Politics & Power,https://thesun.ng/obi-not-in-coalition-running-mate-to-atiku-obidient-movement-clarifies/,frank cordial engagements partners stakeholders towards coalition continue amicably obidient movement would like state emphatically truth basis reports whatsoever
"“Without any risk of contradiction, we would like to reiterate that Mr. Obi has maintained that his objective and his involvement in a coalition is to provide a united front against and to tackle issues of bad governance, corruption, hunger, poverty, poor healthcare, out-of-school children, and the myriad of other problems daily afflicting the people of Nigeria.",Politics & Power,https://thesun.ng/obi-not-in-coalition-running-mate-to-atiku-obidient-movement-clarifies/,without risk contradiction would like reiterate mr obi maintained objective involvement coalition provide united front tackle issues bad governance corruption hunger poverty poor healthcare outofschool children myriad problems daily afflicting people nigeria
"“We want politics that is progressive, standing firmly with the people and serving the great people of Nigeria, and not politics just for the sake of grabbing power.",Politics & Power,https://thesun.ng/obi-not-in-coalition-running-mate-to-atiku-obidient-movement-clarifies/,want politics progressive standing firmly people serving great people nigeria politics sake grabbing power
"“At this point, Mr. Peter Obi remains in the Labour Party, and if this ever changes, he will make that announcement himself.”",Politics & Power,https://thesun.ng/obi-not-in-coalition-running-mate-to-atiku-obidient-movement-clarifies/,point mr peter obi remains labour party ever changes make announcement
"The Obedient Movement advises that it would like to warn against sensationalism and speculation on these matters. At this difficult time, all Nigerians and the media, inclusive, should emphasize and contribute to building a better country.",Politics & Power,https://thesun.ng/obi-not-in-coalition-running-mate-to-atiku-obidient-movement-clarifies/,obedient movement advises would like warn sensationalism speculation matters difficult time nigerians media inclusive emphasize contribute building better country
"At a stakeholders’ meeting, Andaye emphasised unity, stating, “Unity is not an option; it is a necessity if we must propel Bomadi LGA forward and secure victory in 2027.”",Politics & Power,https://thesun.ng/bomadi-apc-backs-tinubu-oborevwori-for-2027-under-andayes-leadership/,stakeholders meeting andaye emphasised unity stating unity option necessity must propel bomadi lga forward secure victory 2027
"The meeting, bolstered by recent PDP defections to the APC in Delta State, saw stakeholders pass a vote of confidence in Tinubu’s Renewed Hope Mandate and Oborevwori’s re-election. Andaye urged leaders to mobilise for the APC’s e-membership registration.",Politics & Power,https://thesun.ng/bomadi-apc-backs-tinubu-oborevwori-for-2027-under-andayes-leadership/,meeting bolstered recent pdp defections apc delta state saw stakeholders pass vote confidence tinubus renewed hope mandate oborevworis reelection andaye urged leaders mobilise apcs emembership registration
"“Chairman Andaye has shown exceptional wisdom in piloting the affairs of Bomadi LGA,” a party chieftain said.",Politics & Power,https://thesun.ng/bomadi-apc-backs-tinubu-oborevwori-for-2027-under-andayes-leadership/,chairman andaye shown exceptional wisdom piloting affairs bomadi lga party chieftain said
